,file_id,let_id,recipient,place,word_count,avg_sent_length,year,to_theo,avg_sentiment,num_sent,perc_neg,perc_pos,cluster,pca1,pca2
653,515_011,515,Theo van Gogh,Nuenen,3127,26.858267716535433,1885,1,0.23495333333333335,127,0.1968503937007874,0.5118110236220472,2,9.961565,3.2876995
654,583_01,583,Theo van Gogh,Arles,605,20.3125,1888,1,0.3844458333333333,32,0.125,0.625,1,-12.161636,-3.9840763
655,228_06,228,Theo van Gogh,The Hague,3903,17.089068825910932,1882,1,0.088003125,247,0.27125506072874495,0.3765182186234818,2,11.227517,1.3836647
656,118_02,118,Theo van Gogh,Amsterdam,5579,22.786561264822133,1877,1,0.0539660606060606,252,0.2976190476190476,0.35714285714285715,2,27.55545,14.378331
657,306_04,306,Theo van Gogh,The Hague,872,16.105263157894736,1883,1,0.19173720930232557,57,0.24561403508771928,0.5087719298245614,1,-0.27330256,-0.6573208
658,119_02,119,Theo van Gogh,Amsterdam,3329,23.513698630136986,1877,1,0.15297272727272726,146,0.3013698630136986,0.4520547945205479,2,33.10812,14.052852
659,537_02,537,Theo van Gogh,Nuenen,1730,22.289156626506024,1885,1,0.334955,83,0.1566265060240964,0.5662650602409639,2,8.078672,4.679214
660,096_04,096,Theo van Gogh,Isleworth,3857,24.925925925925927,1876,1,0.3846031746031746,162,0.14814814814814814,0.6296296296296297,2,8.7604475,6.554209
661,495_03,495,Theo van Gogh,Nuenen,684,18.825,1885,1,0.2819375,40,0.075,0.525,1,-9.857613,-2.5789125
662,548_03,548,Theo van Gogh,Antwerp,874,19.142857142857142,1885,1,0.13796388888888889,49,0.20408163265306123,0.5306122448979592,1,-2.7892761,7.075736
663,648_01,648,Theo van Gogh,Arles,307,18.11111111111111,1888,1,0.2713090909090909,18,0.16666666666666666,0.4444444444444444,1,-14.825985,-6.8624606
664,391_05,391,Theo van Gogh,Hoogeveen,1827,36.05357142857143,1883,1,0.061609090909090884,56,0.4107142857142857,0.375,1,2.4419007,-0.2536736
665,492_01,492,Theo van Gogh,Nuenen,848,23.435897435897434,1885,1,0.4452321428571429,39,0.1282051282051282,0.5897435897435898,0,-17.23464,-1.3598244
666,678_06,678,Willemien van Gogh,Arles,1320,18.350649350649352,1888,0,0.3813038461538461,77,0.06493506493506493,0.6103896103896104,2,20.249535,4.1750937
667,878_03,878,Anna van Gogh-Carbentus,Auvers-sur-Oise,672,21.575757575757574,1890,0,0.38961666666666667,33,0.09090909090909091,0.6363636363636364,1,-4.375557,-7.144844
668,849_01,849,John Peter Russell,Saint-Rémy-de-Provence,422,20.181818181818183,1890,0,0.29954210526315783,22,0.18181818181818182,0.6818181818181818,0,-21.083899,-2.633982
669,644_01,644,Theo van Gogh,Arles,583,18.606060606060606,1888,1,0.005466666666666681,33,0.30303030303030304,0.24242424242424243,0,-16.633339,0.6196248
670,389_01,389,Theo van Gogh,Hoogeveen,317,23.266666666666666,1883,1,0.4727555555555556,15,0.06666666666666667,0.5333333333333333,1,4.9207516,-5.888439
671,092_02,092,Theo van Gogh,Isleworth,1866,21.373626373626372,1876,1,0.28643906249999995,90,0.17777777777777778,0.5333333333333333,2,6.6801805,10.170278
672,457_04,457,Theo van Gogh,Nuenen,639,36.10526315789474,1884,1,-0.09819411764705883,19,0.47368421052631576,0.42105263157894735,1,-10.168703,-7.0066
673,616_06,616,Theo van Gogh,Arles,1199,21.75862068965517,1888,1,0.29030681818181814,58,0.1896551724137931,0.5689655172413793,1,-5.923272,7.7916417
674,012_03,012,Willem and Caroline van Stockum-Haanebeek,London,1210,24.173076923076923,1873,0,0.3386717948717949,52,0.17307692307692307,0.5769230769230769,1,-8.148151,-2.155547
675,645_07,645,Theo van Gogh,Arles,1215,20.793650793650794,1888,1,0.15078139534883722,63,0.23809523809523808,0.4444444444444444,1,-6.5398045,-5.255526
676,552_04,552,Theo van Gogh,Antwerp,1851,25.088607594936708,1886,1,0.2556052631578948,79,0.24050632911392406,0.4810126582278481,2,13.4440775,7.4196577
677,092_03,092,Theo van Gogh,Isleworth,1866,21.373626373626372,1876,1,0.28643906249999995,90,0.17777777777777778,0.5333333333333333,1,-0.92419875,8.569611
678,528_09,528,Anthon van Rappard,Nuenen,2238,25.589473684210525,1885,0,0.2003523076923077,95,0.21052631578947367,0.47368421052631576,2,6.052187,-3.039093
679,804_04,804,Willemien van Gogh,Saint-Rémy-de-Provence,1162,21.517241379310345,1889,0,0.25581081081081086,58,0.13793103448275862,0.5,2,12.558709,9.502329
680,472_02,472,Theo van Gogh,Nuenen,500,26.714285714285715,1884,1,0.32689999999999997,21,0.23809523809523808,0.5238095238095238,1,-10.327188,-2.8794148
681,519_03,519,Theo van Gogh,Nuenen,807,23.805555555555557,1885,1,0.22001666666666667,36,0.19444444444444445,0.4722222222222222,1,-4.4510837,-11.423666
682,556_06,556,Theo van Gogh,Antwerp,1478,24.136363636363637,1886,1,0.18062608695652177,66,0.24242424242424243,0.45454545454545453,1,-13.927338,-2.598561
683,650_04,650,Theo van Gogh,Arles,1730,21.5,1888,1,0.09924999999999998,84,0.2619047619047619,0.42857142857142855,1,3.5530412,-9.962202
684,539_05,539,Theo van Gogh,Nuenen,1673,22.9,1885,1,0.30890392156862745,80,0.1375,0.5,1,2.9144764,-14.604653
685,691_02,691,Theo van Gogh,Arles,1411,21.242857142857144,1888,1,0.345792,70,0.14285714285714285,0.5714285714285714,2,23.474298,6.4133105
686,764_03,764,Willemien van Gogh,Arles,1549,22.90277777777778,1889,0,0.15452600000000002,72,0.2638888888888889,0.4305555555555556,1,3.1951005,-7.541852
687,415_06,415,Theo van Gogh,Nuenen,2415,22.136752136752136,1883,1,0.22835789473684207,117,0.19658119658119658,0.452991452991453,2,16.074614,-0.32949242
688,109_01,109,Theo van Gogh,Dordrecht,1099,31.027027027027028,1877,1,0.611788,37,0.05405405405405406,0.6216216216216216,1,-7.142766,-7.4445777
689,789_01,789,Theo van Gogh,Saint-Rémy-de-Provence,532,17.741935483870968,1889,1,0.2750333333333333,31,0.0967741935483871,0.3870967741935484,1,-4.635968,3.1700408
690,493_02,493,Theo van Gogh,Nuenen,1164,26.142857142857142,1885,1,0.3393148148148149,49,0.12244897959183673,0.42857142857142855,2,9.637832,5.4297194
691,691_04,691,Theo van Gogh,Arles,1411,21.242857142857144,1888,1,0.345792,70,0.14285714285714285,0.5714285714285714,2,17.16639,2.9626138
692,534_010,534,Theo van Gogh,Nuenen,1717,21.74418604651163,1885,1,0.3290461538461539,86,0.09302325581395349,0.5116279069767442,1,-1.7452967,-9.185782
693,234_08,234,Theo van Gogh,The Hague,4221,23.392670157068064,1882,1,0.12367593984962408,191,0.28272251308900526,0.41361256544502617,2,10.9547825,8.278042
694,181_03,181,Theo van Gogh,Etten,2858,22.984615384615385,1881,1,0.21664158415841586,130,0.2692307692307692,0.5076923076923077,2,12.935544,4.1931705
695,217_01,217,Theo van Gogh,The Hague,982,25.585365853658537,1882,1,0.2841666666666667,41,0.17073170731707318,0.5609756097560976,2,13.33701,-10.172883
696,878_01,878,Anna van Gogh-Carbentus,Auvers-sur-Oise,672,21.575757575757574,1890,0,0.38961666666666667,33,0.09090909090909091,0.6363636363636364,1,3.200053,-9.075602
697,246_03,246,Theo van Gogh,The Hague,2742,23.0,1882,1,0.2913689655172414,126,0.16666666666666666,0.5238095238095238,2,5.6432657,0.18890214
698,089_08,089,Theo van Gogh,Isleworth,2389,22.357142857142858,1876,1,0.3198179487179487,112,0.16964285714285715,0.5267857142857143,0,-37.713345,22.612677
699,199_02,199,Theo van Gogh,The Hague,2657,26.40740740740741,1882,1,0.14402592592592592,108,0.2777777777777778,0.4722222222222222,2,8.346069,1.0633658
700,572_04,572,Theo van Gogh,Paris,665,20.88235294117647,1887,1,0.29203333333333337,34,0.23529411764705882,0.6470588235294118,1,-10.07022,-1.0867884
701,674_04,674,Theo van Gogh,Arles,1194,20.311475409836067,1888,1,0.28606857142857134,61,0.11475409836065574,0.45901639344262296,1,-7.451325,-7.3033705
702,723_03,723,Theo van Gogh,Arles,848,18.8125,1888,1,0.25928387096774197,48,0.16666666666666666,0.4791666666666667,1,-3.9121668,-9.295709
703,172_01,172,Theo van Gogh,Etten,667,18.710526315789473,1881,1,0.08092857142857142,38,0.21052631578947367,0.34210526315789475,1,4.92018,-5.601645
704,089_06,089,Theo van Gogh,Isleworth,2389,22.357142857142858,1876,1,0.3198179487179487,112,0.16964285714285715,0.5267857142857143,1,-4.0794954,-0.64798075
705,188_04,188,Anthon van Rappard,Etten,1439,22.11764705882353,1881,0,0.1138519230769231,68,0.27941176470588236,0.4852941176470588,2,16.731108,2.1237237
